"EnsemblID","GENE","EVENT","COORD","LENGTH","PSI.RPE1","cRPKM.RPE1","ess.RPE1.log2FC","protImpact","selection","cyclic","type.RPE1","n.exonDel","sig.exonDel","n.singleCtrl","sig.singleCtrl","n.exonic","sig.exonic","n.Cas9","n.Cpf1","sig.Cas9.single","sig.Cpf1.single","exonDel.clean","sig.exonDel.clean","frac.singleCtrl","frac.all","frac.clean","hit"
"ENSG00000112685","EXOC2","HsaEX0023448","chr6:689139-689212",74,NA,9.14,-1.90801750221108,"5' UTR/ncRNA","framePres/essential/AS",NA,"framePres",16,0,24,0,3,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000112983","BRD8","HsaEX0008428","chr5:137504159-137504377",219,85,25.06,-4.0942455435833,"Alternative protein isoforms (No Ref)","framePres/essential/AS",NA,"framePres/essential",16,4,24,2,5,3,4,8,2,0,8,0,0.0833,0.25,0,TRUE
"ENSG00000112983","BRD8","HsaEX0008430","chr5:137502207-137502299",93,78.33,25.06,-4.0942455435833,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres/essential",16,2,24,0,2,0,4,8,0,0,16,2,0,0.125,0.125,FALSE
"ENSG00000114867","EIF4G1","HsaEX0022045","chr3:184033551-184033644",94,NA,179.77,-2.44850918199891,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/essential/AS",NA,"framePres",10,0,18,0,3,1,4,5,0,0,10,0,0,0,0,FALSE
"ENSG00000116688","MFN2","HsaEX0038997","chr1:12042031-12042171",141,88.71,35,-2.61787812465872,"5' UTR/ncRNA","framePres/essential/AS",NA,"framePres",16,0,24,1,3,1,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000117543","DPH5","HsaEX0020811","chr1:101458193-101458296",104,84.44,18.67,-3.23602577680791,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/essential/AS",TRUE,"framePres/essential",16,0,24,2,5,5,4,8,1,0,12,0,0.0833,0,0,FALSE
"ENSG00000118197","DDX59","HsaEX0019014","chr1:200619553-200619713",161,NA,6.15,-3.40436030248358,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres/essential",16,0,24,4,5,4,4,8,1,3,8,0,0.1667,0,0,FALSE
"ENSG00000119383","PPP2R4","HsaEX0049708","chr9:131890243-131890347",105,12.95,66.01,-1.16878742747654,"Alternative protein isoforms (No Ref)","framePres/essential/AS",NA,"framePres",16,0,24,0,3,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000121897","LIAS","HsaEX0035757","chr4:39469138-39469266",129,NA,5.68,-1.36892128720791,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres",16,2,24,1,5,0,4,8,1,0,12,2,0.0417,0.125,0.1667,FALSE
"ENSG00000122085","MTERFD2","HsaEX0040441","chr2:242036658-242036842",185,NA,11.23,-1.16566997565903,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/essential/AS",NA,"framePres",16,0,24,2,5,0,4,8,0,2,12,0,0.0833,0,0,FALSE
"ENSG00000123219","CENPK","HsaEX0014613","chr5:64850624-64850725",102,91.3,22.12,-1.775740607036,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/essential/AS",NA,"framePres",16,0,24,1,5,3,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000123737","EXOSC9","HsaEX0023548","chr4:122737299-122737349",51,27.88,41.29,-3.3516233308413,"Alternative protein isoforms (Ref)","framePres/essential/AS",TRUE,"framePres/essential",16,0,24,2,3,3,4,8,1,1,11,0,0.0833,0,0,FALSE
"ENSG00000125319","C17orf53","HsaEX0009769","chr17:42235201-42235309",109,NA,5.1,0.0860766131448794,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/essential/AS",NA,"framePres/nonessential",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000126215","XRCC3","HsaEX0071854","chr14:104179212-104179268",57,NA,13.56,-1.90703635579442,"5' UTR/ncRNA","framePres/essential/AS",NA,"framePres",16,1,24,1,3,1,4,8,0,1,14,1,0.0417,0.0625,0.0714,FALSE
"ENSG00000126457","PRMT1","HsaEX0050262","chr19:50183397-50183495",99,10.2,108.02,-3.33789180958324,"Alternative protein isoforms (No Ref)","framePres/essential/AS",NA,"framePres/essential",12,3,20,4,3,2,4,6,1,3,5,2,0.2,0.25,0.4,TRUE
"ENSG00000130159","ECSIT","HsaEX0021528","chr19:11629890-11630008",119,88.41,11.68,0.453644051019517,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/essential/AS",NA,"framePres/nonessential",16,1,24,1,5,0,4,8,0,1,14,0,0.0417,0.0625,0,FALSE
"ENSG00000131473","ACLY","HsaEX0001940","chr17:40052873-40052902",30,61.25,117.37,-2.48303515777566,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres",16,2,24,1,3,2,4,8,0,1,14,1,0.0417,0.125,0.0714,FALSE
"ENSG00000132394","EEFSEC","HsaEX0021652","chr3:127983460-127983624",165,88.57,6.68,-3.45714986398178,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres/essential",16,0,24,0,5,3,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000132952","USPL1","HsaEX0070066","chr13:31195210-31195358",149,NA,5.84,-2.63496799316593,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/essential/AS",NA,"framePres",16,1,24,2,5,1,4,8,1,1,11,0,0.0833,0.0625,0,FALSE
"ENSG00000134283","PPHLN1","HsaEX0049396","chr12:42745687-42745851",165,34.07,16.72,-1.85777603501397,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres",16,1,24,1,5,1,4,8,1,0,12,0,0.0417,0.0625,0,FALSE
"ENSG00000134283","PPHLN1","HsaEX0049400","chr12:42778742-42778798",57,77.57,16.72,-1.85777603501397,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres",16,0,24,0,2,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000137497","NUMA1","HsaEX0044212","chr11:71760465-71760585",121,23.08,45.43,-0.442438842513019,"5' UTR/ncRNA","framePres/essential/AS",NA,"framePres/nonessential",16,0,24,0,0,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000137807","KIF23","HsaEX0034539","chr15:69733107-69733418",312,26.32,88.07,-3.69100640013868,"Alternative protein isoforms (Ref)","framePres/essential/AS",TRUE,"framePres/essential",16,0,16,0,0,0,4,4,0,0,16,0,0,0,0,FALSE
"ENSG00000137814","HAUS2","HsaEX0029275","chr15:42850396-42850488",93,92.63,13.28,-2.99718103249701,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres",16,0,16,0,3,3,4,4,0,0,16,0,0,0,0,FALSE
"ENSG00000137955","RABGGTB","HsaEX0051831","chr1:76256131-76256197",67,19.73,47.85,-1.87258866816886,"5' UTR/ncRNA","framePres/essential/AS",NA,"framePres",16,0,24,1,3,2,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000139350","NEDD1","HsaEX0042404","chr12:97311399-97311515",117,97.18,28.94,-4.84233844795513,"Alternative protein isoforms (No Ref)","framePres/essential/AS",NA,"framePres/essential",16,0,24,0,4,3,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000139496","NUPL1","HsaEX0044436","chr13:25883385-25883420",36,100,25.75,-3.30431944842226,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres/essential",16,0,24,0,4,4,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000141564","RPTOR","HsaEX0055693","chr17:78899170-78899280",111,73.61,9.13,-3.27901544744994,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres/essential",16,1,24,0,5,3,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000143363","PRUNE","HsaEX0050509","chr1:150997991-150998149",159,100,4.7,0.47292721912789,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"lowExpressed/lowPSI",16,0,24,2,3,0,4,8,2,0,8,0,0.0833,0,0,FALSE
"ENSG00000143393","PI4KB","HsaEX0047300","chr1:151298648-151298849",202,42.37,17.91,-1.34573228566627,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/essential/AS",NA,"framePres",16,1,24,0,3,1,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000143393","PI4KB","HsaEX0047301","chr1:151297221-151297393",173,21.74,17.91,-1.34573228566627,"5' UTR/ncRNA","framePres/essential/AS",TRUE,"framePres",16,0,24,0,0,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000143436","MRPL9","HsaEX0040165","chr1:151733927-151734028",102,85.03,40.63,-0.31089964315243,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres/nonessential",16,1,24,2,4,0,4,8,0,2,12,0,0.0833,0.0625,0,FALSE
"ENSG00000143498","TAF1A","HsaEX0063438","chr1:222753101-222753167",67,NA,4.03,-2.35563166493447,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"lowExpressed/lowPSI",16,0,24,1,4,2,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000143774","GUK1","HsaEX0029094","chr1:228328825-228328989",165,18.15,96.17,-4.07871394300396,"5' UTR/ncRNA","framePres/essential/AS",NA,"framePres/essential",16,1,24,0,3,3,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000144034","TPRKB","HsaEX0066745","chr2:73959711-73959808",98,15.37,30.69,-1.82860984656878,"Alternative protein isoforms (No Ref)","framePres/essential/AS",NA,"framePres",12,1,14,0,3,2,4,3,0,0,12,1,0,0.0833,0.0833,FALSE
"ENSG00000144231","POLR2D","HsaEX0049063","chr2:128608164-128608259",96,93.87,23.15,-2.55348514170559,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres",16,0,24,0,3,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000148396","SEC16A","HsaEX0056828","chr9:139340097-139340171",75,NA,17.62,-2.40775984082923,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres",16,2,24,1,3,2,4,8,1,0,12,1,0.0417,0.125,0.0833,FALSE
"ENSG00000148396","SEC16A","HsaEX0056829","chr9:139339504-139339563",60,65.52,17.62,-2.40775984082923,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres",16,0,24,1,0,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000148840","PPRC1","HsaEX0049840","chr10:103902802-103902855",54,90.77,26.68,-2.55517322927318,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres",16,2,24,1,5,3,4,8,0,1,14,2,0.0417,0.125,0.1429,FALSE
"ENSG00000149636","DSN1","HsaEX0021027","chr20:35399828-35399876",49,94.95,17.92,-1.8414682476551,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/essential/AS",NA,"framePres",16,1,24,0,3,2,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000149636","DSN1","HsaEX0021028","chr20:35399276-35399380",105,100,17.92,-1.8414682476551,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres",16,0,24,1,2,1,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000154743","TSEN2","HsaEX0067535","chr3:12546653-12546730",78,NA,4.78,-3.45771320665961,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"lowExpressed/lowPSI",16,1,24,0,4,2,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000156831","NSMCE2","HsaEX0043931","chr8:126114293-126114388",96,92.16,14.98,-2.79499513209619,"5' UTR/ncRNA","framePres/essential/AS",NA,"framePres",4,0,10,1,3,2,4,1,1,0,3,0,0.1,0,0,FALSE
"ENSG00000158545","ZC3H18","HsaEX0072249","chr16:88653950-88654021",72,29.69,17.68,-1.55360748387652,"Alternative protein isoforms (No Ref)","framePres/essential/AS",NA,"framePres",16,0,24,0,5,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000161654","LSM12","HsaEX0036840","chr17:42114230-42114470",241,NA,26.59,-4.40130125513723,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/essential/AS",NA,"framePres/essential",16,1,24,1,3,3,4,8,0,1,14,1,0.0417,0.0625,0.0714,FALSE
"ENSG00000163319","MRPS18C","HsaEX0040178","chr4:84379499-84379582",84,98.64,33.43,-2.55135272650636,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres",16,0,24,0,3,2,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000163607","GTPBP8","HsaEX0029054","chr3:112711873-112711971",99,84.62,12.73,-0.629568114303109,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres/nonessential",16,0,16,1,5,1,4,4,1,0,12,0,0.0625,0,0,FALSE
"ENSG00000163608","C3orf17","HsaEX0010849","chr3:112731581-112731638",58,NA,7.91,-3.2254918110312,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres/essential",16,1,16,0,4,2,4,4,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000165006","UBAP1","HsaEX0068659","chr9:34220906-34220946",41,79.15,17.32,-1.81754743425508,"Alternative protein isoforms (No Ref, Alt. ATG)","framePres/essential/AS",NA,"framePres",4,0,10,0,3,2,4,1,0,0,4,0,0,0,0,FALSE
"ENSG00000168411","RFWD3","HsaEX0053231","chr16:74698588-74698643",56,53.85,31.03,-2.94765303327738,"5' UTR/ncRNA","framePres/essential/AS",NA,"framePres",16,1,24,4,3,2,4,8,1,2,9,0,0.1667,0.0625,0,FALSE
"ENSG00000168802","CHTF8","HsaEX0015359","chr16:69154956-69155073",118,55.2,41.95,-2.69868971872683,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/essential/AS",NA,"framePres",16,0,24,0,5,3,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000171634","BPTF","HsaEX0008351","chr17:65871672-65871860",189,NA,11.86,-2.51409474120129,"Alternative protein isoforms (No Ref)","framePres/essential/AS",NA,"framePres",16,3,24,1,5,3,4,8,0,1,14,3,0.0417,0.1875,0.2143,TRUE
"ENSG00000171634","BPTF","HsaEX0008352","chr17:65882247-65882432",186,NA,11.86,-2.51409474120129,"Alternative protein isoforms (No Ref)","framePres/essential/AS",NA,"framePres",16,1,24,0,2,0,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000172530","BANP","HsaEX0007624","chr16:88037901-88038017",117,NA,5.37,-3.78727251381333,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres/essential",16,0,24,1,3,3,4,8,1,0,12,0,0.0417,0,0,FALSE
"ENSG00000175592","FOSL1","HsaEX0026207","chr11:65661485-65661587",103,85.13,245.8,-2.67795228821297,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres",16,5,24,2,3,2,4,8,1,1,12,1,0.0833,0.3125,0.0833,TRUE
"ENSG00000178691","SUZ12","HsaEX0063029","chr17:30274636-30274704",69,83.51,22.92,-1.90339033249769,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres",16,2,24,3,3,0,4,8,1,2,9,1,0.125,0.125,0.1111,FALSE
"ENSG00000178999","AURKB","HsaEX0007345","chr17:8113495-8113543",49,64.19,69.08,-3.61906727120974,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/essential/AS",TRUE,"framePres/essential",16,0,24,2,5,2,4,8,0,2,12,0,0.0833,0,0,FALSE
"ENSG00000179151","EDC3","HsaEX0021558","chr15:74979432-74979520",89,29.03,13.17,-1.88913802408273,"5' UTR/ncRNA","framePres/essential/AS",NA,"framePres",16,2,24,1,3,1,4,8,0,1,14,2,0.0417,0.125,0.1429,FALSE
"ENSG00000179950","PUF60","HsaEX0051264","chr8:144906483-144906566",84,78.95,55.22,-2.16689885862011,"Alternative protein isoforms (No Ref)","framePres/essential/AS",NA,"framePres",16,1,24,3,0,0,4,8,2,1,7,0,0.125,0.0625,0,FALSE
"ENSG00000180198","RCC1","HsaEX0052881","chr1:28843237-28843379",143,NA,48.33,-3.50213039873473,"5' UTR/ncRNA","framePres/essential/AS",NA,"framePres/essential",16,1,24,0,0,0,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000181938","GINS3","HsaEX0027486","chr16:58437002-58437235",234,63.05,16.06,-3.60194361187206,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres/essential",16,0,24,0,5,4,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000185347","C14orf80","HsaEX0009527","chr14:105960172-105960270",99,88.11,17.63,-2.28892856477889,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres",16,2,24,1,5,3,4,8,0,1,12,1,0.0417,0.125,0.0833,FALSE
"ENSG00000185347","C14orf80","HsaEX0009528","chr14:105962217-105962423",207,13.58,17.63,-2.28892856477889,"Alternative protein isoforms (No Ref)","framePres/essential/AS",NA,"framePres",16,1,24,2,0,0,4,8,0,2,12,1,0.0833,0.0625,0.0833,FALSE
"ENSG00000187741","FANCA","HsaEX0024728","chr16:89824985-89825109",125,71.93,16.11,-1.55757792437326,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres",16,2,24,0,3,1,4,8,0,0,16,2,0,0.125,0.125,FALSE
"ENSG00000187778","MCRS1","HsaEX0038316","chr12:49960505-49960624",120,98.11,29.54,-3.37043658268022,"Alternative protein isoforms (No Ref, Alt. ATG)","framePres/essential/AS",NA,"framePres/essential",16,2,24,1,5,3,4,8,0,1,14,2,0.0417,0.125,0.1429,FALSE
"ENSG00000187790","FANCM","HsaEX0024852","chr14:45609835-45609912",78,NA,3.39,-1.42755094518778,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"lowExpressed/lowPSI",16,0,24,1,5,1,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000197111","PCBP2","HsaEX0045775","chr12:53858549-53858636",88,60.64,288.43,-2.01462783595769,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres",16,2,24,1,3,2,4,8,0,1,14,0,0.0417,0.125,0,FALSE
"ENSG00000198231","DDX42","HsaEX0018944","chr17:61852468-61852538",71,17.49,43.04,-2.73928282915669,"5' UTR/ncRNA","framePres/essential/AS",NA,"framePres",16,1,24,0,3,2,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000198554","WDHD1","HsaEX0070945","chr14:55493429-55493517",89,85.19,9.67,-3.17747439839772,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/essential/AS",NA,"framePres/essential",16,1,24,3,5,4,4,8,2,1,7,1,0.125,0.0625,0.1429,FALSE
"ENSG00000198887","SMC5","HsaEX0060393","chr9:72961521-72961565",45,85.96,15.06,-1.4474704425117,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres",16,1,24,0,5,1,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000010244","ZNF207","HsaEX0073177","chr17:30688487-30688534",48,89.25,17.15,-2.70276758325607,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres",16,2,24,1,3,2,4,8,1,0,12,2,0.0417,0.125,0.1667,FALSE
"ENSG00000012061","ERCC1","HsaEX0022996","chr19:45917221-45917292",72,88.75,37.66,-2.98359021396376,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres",8,0,12,0,5,5,4,2,0,0,8,0,0,0,0,FALSE
"ENSG00000024526","DEPDC1","HsaEX0019238","chr1:68947729-68948580",852,NA,31.04,-1.68203821104792,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres",16,1,16,1,3,1,4,4,1,0,12,0,0.0625,0.0625,0,FALSE
"ENSG00000058673","ZC3H11A","HsaEX0072214","chr1:203765421-203765624",204,35.29,29.4,-2.0119601514457,"5' UTR/ncRNA","framePres/essential/AS",NA,"framePres",16,1,24,0,3,2,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000062598","ELMO2","HsaEX0022151","chr20:45027336-45027410",75,NA,11.53,-3.5301625547397,"5' UTR/ncRNA","framePres/essential/AS",NA,"framePres/essential",16,0,24,0,3,3,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000073578","SDHA","HsaEX0056744","chr5:223597-223683",87,98.68,65.16,-0.820487496092552,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres/nonessential",16,3,24,4,3,0,4,8,1,2,9,0,0.1667,0.1875,0,TRUE
"ENSG00000087586","AURKA","HsaEX0007338","chr20:54963743-54963840",98,NA,76.48,-3.70990622845446,"5' UTR/ncRNA","framePres/essential/AS",NA,"framePres/essential",16,1,24,2,0,0,4,8,1,1,10,0,0.0833,0.0625,0,FALSE
"ENSG00000099917","MED15","HsaEX0038589","chr22:20909223-20909435",213,92.61,36.87,0.433346456120129,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres/nonessential",16,0,24,2,2,0,4,8,0,2,12,0,0.0833,0,0,FALSE
"ENSG00000101972","STAG2","HsaEX0062176","chrX:123155217-123155281",65,NA,17.71,-0.544541220388238,"5' UTR/ncRNA","framePres/essential/AS",TRUE,"framePres/nonessential",16,0,24,0,3,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000106290","TAF6","HsaEX0063512","chr7:99716141-99716272",132,8.65,38.31,-2.51816461815397,"5' UTR/ncRNA","framePres/essential/AS",NA,"framePres",16,1,24,0,3,1,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000112701","SENP6","HsaEX0057212","chr6:76350400-76350420",21,NA,11.24,-1.91363619890778,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres",16,0,24,1,3,1,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000112972","HMGCS1","HsaEX0030208","chr5:43307868-43307926",59,NA,12.29,-1.61419878226601,"5' UTR/ncRNA","framePres/essential/AS",NA,"framePres",16,0,24,0,3,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000112983","BRD8","HsaEX0008424","chr5:137495244-137495288",45,55.18,25.06,-4.0942455435833,"Alternative protein isoforms (Ref)","framePres/essential/AS",TRUE,"framePres/essential",16,0,24,2,0,0,4,8,1,1,10,0,0.0833,0,0,FALSE
"ENSG00000115207","GTF3C2","HsaEX0028998","chr2:27573181-27573499",319,NA,18.45,-2.14394497653629,"5' UTR/ncRNA","framePres/essential/AS",NA,"framePres",16,1,24,2,3,2,4,8,1,1,11,0,0.0833,0.0625,0,FALSE
"ENSG00000116353","MECR","HsaEX0038498","chr1:29547350-29547433",84,NA,10.72,-2.79618685021038,"5' UTR/ncRNA","framePres/essential/AS",TRUE,"framePres",16,1,24,0,3,3,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000117543","DPH5","HsaEX0020805","chr1:101490865-101491022",158,95.74,18.67,-3.23602577680791,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/essential/AS",NA,"framePres/essential",12,0,24,0,2,1,4,8,0,0,12,0,0,0,0,FALSE
"ENSG00000118193","KIF14","HsaEX0034405","chr1:200588680-200588802",123,13.64,19.71,-0.564069103738278,"5' UTR/ncRNA","framePres/essential/AS",TRUE,"framePres/nonessential",16,0,24,0,3,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000120948","TARDBP","HsaEX0063655","chr1:11084121-11084392",272,NA,105.68,-3.16680537650146,"5' UTR/ncRNA","framePres/essential/AS",NA,"framePres/essential",12,0,14,0,3,2,4,3,0,0,12,0,0,0,0,FALSE
"ENSG00000123473","STIL","HsaEX0062399","chr1:47725961-47726211",251,76.27,14.58,-2.86795138297933,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/essential/AS",NA,"framePres",16,0,24,0,5,3,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000124641","MED20","HsaEX0038618","chr6:41877007-41877260",254,100,11.06,-2.94606534812793,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/essential/AS",NA,"framePres",16,1,24,1,5,3,4,8,1,0,12,1,0.0417,0.0625,0.0833,FALSE
"ENSG00000128563","PRKRIP1","HsaEX0050240","chr7:102036424-102036984",561,NA,8.39,-3.9594468388336,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/essential/AS",NA,"framePres/essential",16,1,24,2,5,4,4,8,1,1,10,1,0.0833,0.0625,0.1,FALSE
"ENSG00000129810","SGOL1","HsaEX0057832","chr3:20215741-20216547",807,93.22,10.03,-2.18037676390944,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres",16,0,24,0,5,3,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000134086","VHL","HsaEX0070335","chr3:10188198-10188320",123,87.37,10.36,-4.05433947487076,"Alternative protein isoforms (Ref)","framePres/essential/AS",NA,"framePres/essential",16,0,24,0,5,4,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000134283","PPHLN1","HsaEX0049390","chr12:42726462-42726504",43,16.36,16.72,-1.85777603501397,"Alternative protein isoforms (No Ref, Alt. ATG)","framePres/essential/AS",NA,"framePres",16,2,24,0,0,0,4,8,0,0,16,2,0,0.125,0.125,FALSE
"ENSG00000139146","FAM60A","HsaEX0024545","chr12:31457916-31458057",142,NA,10.69,-2.57083710015604,"5' UTR/ncRNA","framePres/essential/AS",NA,"framePres",16,1,24,4,3,2,4,8,3,1,3,0,0.1667,0.0625,0,FALSE
"ENSG00000139350","NEDD1","HsaEX0042398","chr12:97301382-97301634",253,88.24,28.94,-4.84233844795513,"5' UTR/ncRNA","framePres/essential/AS",NA,"framePres/essential",16,2,24,1,0,0,4,8,0,1,14,1,0.0417,0.125,0.0714,FALSE
"ENSG00000140105","WARS","HsaEX0070829","chr14:100835424-100835595",172,88.39,44.42,-1.28466557435369,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/essential/AS",NA,"framePres",16,0,24,2,5,1,4,8,1,1,10,0,0.0833,0,0,FALSE
